project_code,archetype,year,quarter,gross_sales,productivity_increase,employment_generated,employment_increase,man_months,cost_to_sales_ratio,gross_margin,labor_cost_share,material_cost_ratio,repayment_days_late,repayment_overdue_count,repayment_completion_ratio,sales_trend_3q,sales_volatility,sales_vs_baseline_ratio,regular_employment_ratio,avg_workdays_per_employee,market_count,interventions_availed_count,report_days_late,problems_reported_count,label,outcome,triggered
SETUP-0147,growing,2022,4,252900.0,-29.726575525175058,12,0.0,36.05,0.8283223013048636,0.17167769869513633,0.3391387289194416,0.3683471727955714,7.0,2.0,0.5,-0.13155345224010537,0.19228156240128794,0.6409575038331996,0.5833333333333334,60.083333333333336,2.0,1.0,3.0,2.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0147,growing,2023,1,243090.0,-3.879003558718861,13,8.333333333333332,40.05,0.5929740836727139,0.4070259163272862,0.2984539918431352,0.27323213624583487,4.666666666666667,2.0,0.6,-0.11155696591258062,0.17850261957992078,0.6160947394496342,0.46153846153846156,61.61538461538461,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0147,growing,2023,2,295240.0,21.45295980912419,15,25.0,46.55,0.6084771033735267,0.3915228966264734,0.32756295437079364,0.27729982387210406,4.666666666666667,3.0,0.5,-0.07079427682845253,0.20894311245104386,0.7482652962898926,0.4,62.06666666666667,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0147,growing,2023,3,351450.0,19.038748137108794,15,25.0,46.75,0.5714674918196045,0.4285325081803955,0.22806889486649348,0.18521838099302887,3.5,3.0,0.5714285714285714,0.12174887107501663,0.11415195179421785,0.8907256414479161,0.8,62.333333333333336,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0148,growing,2022,2,369570.0,25.448065173116092,22,15.789473684210526,67.9,0.4420999269421219,0.557900073057878,0.23161653075305255,0.18932813810644802,0.0,1.0,0.5,0.22575545417588871,0.0,0.7548436464456724,0.6363636363636364,61.72727272727273,6.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0148,growing,2022,3,310575.0,-15.96314635928241,20,5.263157894736842,64.6,0.5669496900909603,0.4330503099090397,0.3558377877378743,0.25323995814215566,0.0,1.0,0.6666666666666666,0.024583352569133465,0.2070560576619925,0.6343468503798054,0.6,64.6,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0149,stable,2022,2,483030.0,10.980148883374689,6,0.0,16.75,0.7345749953419043,0.26542500465809576,0.3843043053503821,0.32240233525867956,21.0,1.0,0.5,0.1040870332255219,0.0,1.059476756710091,0.16666666666666666,55.833333333333336,3.0,0.0,0.0,3.0,0,Routine Monitoring,
SETUP-0149,stable,2022,3,469680.0,-2.763803490466431,6,0.0,17.85,0.6840873360585931,0.3159126639414069,0.4592108225609702,0.39720660875489694,19.0,1.0,0.546380871244104,0.03722036096401167,0.0687197618692056,1.0301949011274567,0.16666666666666666,59.5,3.0,1.0,0.0,3.0,0,Routine Monitoring,
SETUP-0150,growing,2022,2,124620.0,4.661123708742757,11,0.0,32.95,0.6579952656074466,0.3420047343925534,0.32941594551275216,0.30665222275718185,0.0,1.0,0.5,0.045549673765850056,0.0,1.1979408337195256,0.45454545454545453,59.90909090909091,3.0,1.0,2.0,2.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0150,growing,2022,3,98550.0,-20.919595570534426,11,0.0,33.25,0.589499441907661,0.41050055809233893,0.41319820563396237,0.2976661593099949,4.5,1.0,0.5781967325485783,-0.08993688639551192,0.1279035963963859,0.9473364561311126,0.36363636363636365,60.45454545454545,3.0,0.0,0.0,1.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0151,growing,2022,2,150660.0,20.14354066985646,16,6.666666666666667,48.8,0.7357519580512412,0.2642480419487588,0.3919433561461741,0.23383778043276252,0.0,1.0,0.5,0.18300369484894588,0.0,1.0745268072007845,0.375,61.0,4.0,0.0,4.0,1.0,0,Routine Monitoring,
SETUP-0151,growing,2022,3,165120.0,9.597769812823577,17,13.333333333333334,50.9,0.5964934593023256,0.40350654069767444,0.4298666910338806,0.29069767441860467,3.5,1.0,0.6666666666666667,0.135046919624643,0.05272885428516442,1.1776574167329985,0.5294117647058824,59.88235294117647,3.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0151,growing,2022,4,195480.0,18.386627906976745,18,20.0,54.8,0.43740832821772047,0.5625916717822795,0.2937869526989081,0.23825966850828728,2.3333333333333335,1.0,0.75,0.14117425313354068,0.046133146919731194,1.3941889039666093,0.5555555555555556,60.888888888888886,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0152,recovering,2022,2,346980.0,7.018274346518622,18,5.88235294117647,49.9,0.7272185428554959,0.2727814571445041,0.3521079455026981,0.39467692662401294,0.0,1.0,0.3306562998323532,0.06780342816278186,0.0,0.949380894786158,0.3333333333333333,55.44444444444444,3.0,1.0,2.0,1.0,0,Routine Monitoring,
SETUP-0152,recovering,2022,3,361180.0,4.092454896535823,17,0.0,46.3,0.7196428096793842,0.2803571903206158,0.27035538046447183,0.29305332521180577,0.0,2.0,0.22043753322156878,0.05369363173622244,0.01462909724991399,0.9882338797016097,0.17647058823529413,54.470588235294116,2.0,1.0,0.0,3.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0153,declining,2022,2,195500.0,12.29823654431616,12,-14.285714285714285,29.75,0.6735333503836317,0.32646664961636834,0.45767372387493915,0.35823529411764704,13.5,0.0,1.0,0.1158581130441841,0.0,0.6117724546933211,0.16666666666666666,49.583333333333336,2.0,0.0,11.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0153,declining,2022,3,218580.0,11.805626598465473,13,-7.142857142857142,31.8,0.5787277884527404,0.42127221154725963,0.32029951069705914,0.23481105316131393,13.0,0.0,1.0,0.11346209429246647,0.0024630497292534304,0.683996026326681,0.38461538461538464,48.92307692307692,3.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0154,growing,2022,2,506010.0,31.00243359395226,14,0.0,43.6,0.49322122092448767,0.5067787790755124,0.2886119503938838,0.35807592735321436,7.0,0.0,1.0,0.2684165106974346,0.0,1.3723642837537071,0.5,62.285714285714285,5.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0154,growing,2022,3,534060.0,5.543368708128297,15,7.142857142857142,47.95,0.44745751413698837,0.5525424858630116,0.19216956698512896,0.27694453806688385,4.666666666666667,0.0,1.0,0.1554338757510534,0.1272953244291198,1.4484394960208393,0.4666666666666667,63.93333333333333,3.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0154,growing,2022,4,555415.0,3.998614387896491,17,21.428571428571427,52.0,0.6016399629106164,0.3983600370893836,0.3260563073015412,0.18882277216135682,4.0,0.0,1.0,0.10808958771183982,0.1238169124367739,1.506357006108704,0.5882352941176471,61.1764705882353,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0154,growing,2023,1,753540.0,35.67152489579864,20,42.857142857142854,62.75,0.4353015898293389,0.5646984101706611,0.26390844917991485,0.2997717440348223,4.0,0.0,1.0,0.1300871638232884,0.14580296145521995,2.043697520562377,0.45,62.75,8.0,1.0,0.0,0.0,0,Routine Monitoring,LABOR_CONTRACTION
SETUP-0154,growing,2023,2,816420.0,8.34461342463572,16,14.285714285714285,47.8,0.5376850885573602,0.4623149114426398,0.3581676264211284,0.28124004801450236,3.3333333333333335,0.0,1.0,0.15720707593906225,0.1401911812974495,2.2142361782221727,0.625,59.75,5.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION
SETUP-0155,growing,2022,2,104805.0,47.032828282828284,24,33.33333333333333,74.0,0.45017489623586665,0.5498251037641334,0.26496367785220104,0.23080959877868423,0.0,0.0,1.0,0.38078200868898543,0.0,1.7426660620835073,0.75,61.666666666666664,6.0,0.0,0.0,0.0,0,Routine Monitoring,LABOR_CONTRACTION
SETUP-0155,growing,2022,3,127440.0,21.59725203950193,20,11.11111111111111,60.3,0.5259598242310107,0.47404017576898927,0.2406168019726587,0.25102008788449465,0.0,0.0,1.0,0.27753891771682726,0.12717788121663176,2.1190340437185458,0.7,60.3,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0155,growing,2022,4,129240.0,1.4124293785310735,24,33.33333333333333,73.5,0.5524837511606314,0.44751624883936864,0.30591963923084464,0.2791318477251625,0.0,0.0,1.0,0.1816366850369138,0.18665524967681021,2.1489639030931014,0.6666666666666666,61.25,5.0,1.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0155,growing,2023,1,113400.0,-12.256267409470752,24,33.33333333333333,77.35,0.544273897707231,0.455726102292769,0.17286901987114203,0.209347442680776,0.0,0.0,1.0,0.023235099023974224,0.13905718714971374,1.8855811405970109,0.625,64.45833333333333,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0156,volatile,2022,2,263520.0,61.05610561056105,13,-13.333333333333334,31.65,0.5070578703703704,0.4929421296296296,0.2948196559658895,0.30601092896174864,9.5,0.0,0.8766868019079351,0.46776232616940583,0.0,0.9114080554091275,0.6153846153846154,48.69230769230769,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0156,volatile,2022,3,473475.0,79.67326958105647,17,13.333333333333334,44.65,0.5855118432863404,0.4144881567136596,0.2944443510586807,0.17736944928454512,6.333333333333333,0.0,0.9177912012719568,0.5160723505604503,0.0930858198524771,1.6375566523787062,0.5294117647058824,52.529411764705884,6.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0156,volatile,2022,4,385500.0,-18.580706478694754,13,-13.333333333333334,36.2,0.8735038651102466,0.12649613488975345,0.3911563708681472,0.32431906614785994,6.333333333333333,1.0,0.6883434009539676,0.27232245950012246,0.42612549593327187,1.333287057377879,0.15384615384615385,55.69230769230769,2.0,2.0,19.0,2.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0157,stable,2022,2,550260.0,26.49655172413793,5,0.0,14.25,0.7881569258168866,0.21184307418311346,0.42190786288207854,0.32753607385599537,3.0,0.0,1.0,0.2339686986176238,0.0,1.2251698187544207,0.6,57.0,3.0,2.0,2.0,0.0,0,Routine Monitoring,
SETUP-0157,stable,2022,3,537390.0,-2.338894340857049,5,0.0,14.65,0.7212171048958856,0.27878289510411436,0.2547428643849604,0.2841790878133199,3.0,1.0,0.6666666666666666,0.10086690966407251,0.1441772303249749,1.196514391197685,0.2,58.6,3.0,2.0,0.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0157,stable,2022,4,473460.0,-11.896388098029364,5,0.0,14.2,0.6712357538123601,0.3287642461876399,0.4459336920625866,0.29729016178769063,3.0,2.0,0.5,0.02054195410072591,0.16319199547615962,1.054172395572035,0.4,56.8,4.0,0.0,2.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0158,growing,2022,2,411750.0,40.625,21,16.666666666666664,67.75,0.550010540376442,0.449989459623558,0.3337586200257839,0.24609593199757135,5.0,0.0,1.0,0.33766233766233766,0.0,1.5592655830701816,0.47619047619047616,64.52380952380952,4.0,1.0,0.0,0.0,0,Routine Monitoring,LABOR_CONTRACTION
SETUP-0158,growing,2022,3,390360.0,-5.194899817850637,18,0.0,57.1,0.5111841889537863,0.4888158110462137,0.311575745044272,0.27361922328107385,3.3333333333333335,0.0,0.8215679596003008,0.13365482094418718,0.2290994990892532,1.478263298135461,0.3888888888888889,63.44444444444444,3.0,0.0,0.0,0.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0158,growing,2022,4,380090.0,-2.6309048058202684,20,11.11111111111111,61.8,0.49087897603199243,0.5091210239680076,0.3003639385718127,0.32504143755426346,2.5,0.0,0.8661759697002256,0.06521491525423728,0.21021445637754926,1.439371597982138,0.7,61.8,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0158,growing,2023,1,448985.0,18.12597016496093,21,16.666666666666664,64.65,0.5063971402162656,0.4936028597837344,0.29010362733497086,0.1761751506175039,2.0,0.0,0.8929407757601805,0.024873941337126077,0.10441822455499493,1.7002716643953018,0.47619047619047616,61.57142857142857,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0158,growing,2023,2,689070.0,53.472833168145925,24,33.33333333333333,75.4,0.4167224955374635,0.5832775044625365,0.2283381804351906,0.23001291595919138,1.6666666666666667,0.0,0.9107839798001504,0.20225778816403414,0.23160977712451383,2.6094550949026596,0.5833333333333334,62.833333333333336,4.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION
SETUP-0158,growing,2023,3,428940.0,-37.75088162305716,21,16.666666666666664,64.3,0.5256992120110039,0.4743007879889961,0.29798771955296965,0.23044015480020516,1.4285714285714286,0.0,0.923529125542986,0.07942847898268438,0.3755498107251529,1.6243627910191225,0.6190476190476191,61.23809523809524,6.0,1.0,0.0,0.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0159,stable,2022,2,475275.0,5.223831030818278,20,5.263157894736842,62.4,0.6969872600073641,0.30301273999263584,0.34880339836350005,0.25893430119404554,7.0,1.0,0.5,0.05090862015955467,0.0,1.306169353008582,0.5,62.4,4.0,0.0,5.0,1.0,0,Routine Monitoring,
SETUP-0159,stable,2022,3,582705.0,22.603755720372416,22,15.789473684210526,64.1,0.3719791832917171,0.6280208167082829,0.2541251232444798,0.28510138062999285,7.5,1.0,0.6666666666666666,0.13018659830690354,0.08689962344777069,1.6014126828570108,0.2727272727272727,58.27272727272727,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0159,stable,2022,4,531010.0,-8.871555933105087,20,5.263157894736842,61.55,0.5844627973107852,0.41553720268921485,0.2602898823249808,0.3010206964087305,5.0,1.0,0.75,0.06770717460441913,0.12873042287236666,1.459342460977512,0.4,61.55,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0160,stable,2022,2,446100.0,4.699876782256645,14,7.6923076923076925,41.3,0.6791799372338041,0.32082006276619596,0.34325082561789033,0.2808338937457969,0.0,0.0,1.0,0.04591968354974632,0.0,1.1006205923596282,0.21428571428571427,59.0,3.0,1.0,0.0,2.0,0,Routine Monitoring,
SETUP-0160,stable,2022,3,440000.0,-1.3674064111185833,13,0.0,36.15,0.68318325,0.31681675,0.4056028092822027,0.3013409090909091,0.0,1.0,0.6666666666666666,0.015918227370587002,0.03033641596687614,1.0855706358176112,0.23076923076923078,55.61538461538461,4.0,1.0,5.0,1.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0161,volatile,2022,2,103980.0,3.86574767755469,11,0.0,28.1,0.7665985766493556,0.23340142335064437,0.36215075675955066,0.3406905174071937,13.5,0.0,1.0,0.03792444509775099,0.0,1.2410243403925196,0.36363636363636365,51.09090909090909,2.0,1.0,4.0,1.0,0,Routine Monitoring,
SETUP-0161,volatile,2022,3,94830.0,-8.799769186381996,12,9.090909090909092,31.4,0.7713020141305494,0.22869798586945053,0.4511751501211948,0.32774438468838973,13.5,1.0,0.6666666666666667,-0.026495383380168606,0.06332758431968344,1.1318170628911581,0.5,52.333333333333336,1.0,2.0,5.0,2.0,0,Routine Monitoring,
SETUP-0162,stable,2022,2,259725.0,11.219355529386576,20,5.263157894736842,60.35,0.6415000096255655,0.35849999037443453,0.2643957794799332,0.29400327269227067,10.0,1.0,0.5,0.10623416117587431,0.0,1.1051274595229117,0.45,60.35,4.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0162,stable,2022,3,268785.0,3.4883049379151023,19,0.0,55.6,0.7342258682590174,0.2657741317409826,0.3322443145110005,0.2827910783711889,5.0,1.0,0.6666666666666667,0.069406260867283,0.03865525295735736,1.143677675263705,0.3157894736842105,58.526315789473685,3.0,2.0,2.0,2.0,0,Routine Monitoring,
SETUP-0163,growing,2022,2,437700.0,28.15670429092187,20,11.11111111111111,62.7,0.5534828878227097,0.44651711217729034,0.3854541325238651,0.29211788896504454,13.5,0.0,0.9030976936695074,0.24681899555333114,0.0,1.2355619456123246,0.55,62.7,5.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0163,growing,2022,3,549015.0,25.431802604523646,20,11.11111111111111,61.25,0.5244563263298816,0.4755436736701184,0.21247628669850796,0.15876615393022048,9.0,0.0,0.9353984624463383,0.2343083003952569,0.013624508431991117,1.5497876206770627,0.5,61.25,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0164,volatile,2022,2,572460.0,39.157702825888784,26,18.181818181818183,67.9,0.4197494497432135,0.5802505502567865,0.26020516811847627,0.20810187611361491,0.0,0.0,1.0,0.32746344661452376,0.0,1.4986188117394739,0.6153846153846154,52.23076923076923,4.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|LABOR_CONTRACTION
SETUP-0164,volatile,2022,3,373600.0,-34.73779827411522,22,0.0,55.95,0.9085981531049251,0.0914018468950749,0.40811964521551136,0.284796573875803,0.0,1.0,0.6666666666666667,-0.04174233020365616,0.36947750550002,0.978031632019473,0.0,50.86363636363637,1.0,0.0,10.0,2.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0164,volatile,2022,4,348700.0,-6.664882226980728,20,-9.090909090909092,50.05,0.5942658445655292,0.40573415543447083,0.2854746031401333,0.27147978204760537,0.0,1.0,0.75,-0.09070442843034109,0.304564224191031,0.9128469756027575,0.6,50.05,3.0,1.0,0.0,1.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0165,volatile,2022,2,500575.0,32.259300359332066,10,0.0,26.8,0.43994514308545174,0.5600548569145481,0.23176185650401857,0.16205363831593667,0.0,1.0,0.5,0.2777869416589406,0.0,1.1549505623708836,0.6,53.6,7.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0165,volatile,2022,3,669990.0,33.84407930879488,11,10.0,26.85,0.5015119927163092,0.49848800728369075,0.27243397345099085,0.3488708786698309,0.0,1.0,0.6666666666666666,0.28228037274578854,0.007923894747314086,1.545832946677058,0.45454545454545453,48.81818181818182,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0165,volatile,2022,4,635170.0,-5.197092493917819,11,10.0,32.8,0.5871996315946911,0.41280036840530887,0.28554413487633207,0.2999669379851064,0.0,2.0,0.5,0.17204991266885358,0.1804225283304776,1.4654945786367959,0.45454545454545453,59.63636363636363,3.0,1.0,0.0,1.0,1,Additional Review or Follow-up,SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0165,volatile,2023,1,631575.0,-0.5659902073460649,10,0.0,26.85,0.6434892451411155,0.3565107548588845,0.28904914454730785,0.2629458100779797,0.0,3.0,0.4,0.05878283845715153,0.17415552079880506,1.4572000228325241,0.3,53.7,3.0,0.0,2.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0166,stable,2022,2,312750.0,33.00586884409288,23,9.523809523809524,66.45,0.6222962430055956,0.3777037569944044,0.2577944093495558,0.28492406075139887,11.0,1.0,0.5,0.28330504298308057,0.0,1.059436343619091,0.391304347826087,57.78260869565217,4.0,0.0,6.0,0.0,0,Routine Monitoring,
SETUP-0166,stable,2022,3,332085.0,6.182254196642686,23,9.523809523809524,67.85,0.5955527349925471,0.40444726500745287,0.2848770463558606,0.3235617387114745,10.0,1.0,0.6666666666666667,0.16525185374584506,0.13411807323725097,1.1249333914332402,0.30434782608695654,59.0,4.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0166,stable,2022,4,342150.0,3.030850535254528,22,4.761904761904762,62.1,0.6288618734473185,0.3711381265526815,0.34343684656279505,0.32433143358176236,10.0,2.0,0.5,0.11140104326480516,0.13449243557444285,1.1590284411487515,0.36363636363636365,56.45454545454545,4.0,0.0,0.0,1.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0166,stable,2023,1,306780.0,-10.33757124068391,21,0.0,61.7,0.5552985201121325,0.4447014798878675,0.2889363989723076,0.32238085924766935,6.666666666666667,2.0,0.6,-0.0024254791248797115,0.07161243516287584,1.039213050345211,0.47619047619047616,58.76190476190476,4.0,0.0,1.0,1.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0167,growing,2022,2,209400.0,26.678765880217785,21,-8.695652173913043,66.95,0.7503241642788921,0.2496758357211079,0.38375746923265514,0.2890162368672397,0.0,2.0,0.0,0.2353883106485188,0.0,1.1410453888402328,0.23809523809523808,63.76190476190476,3.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0167,growing,2022,3,218340.0,4.269340974212034,26,13.043478260869565,78.4,0.6667121003938812,0.3332878996061188,0.3510703997089508,0.2749152697627553,0.0,3.0,0.0,0.13415621205989478,0.11204712453002875,1.1897605071603459,0.38461538461538464,60.30769230769231,5.0,0.0,5.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0167,growing,2022,4,178725.0,-18.143720802418247,21,-8.695652173913043,67.6,0.7136689327178627,0.2863310672821373,0.2973179716767824,0.3794097076514198,0.0,4.0,0.0,0.025507764669297002,0.18298703582604003,0.9738936825237374,0.47619047619047616,64.38095238095238,2.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0168,growing,2022,2,361820.0,19.55458630716363,16,6.666666666666667,50.5,0.6038928472721242,0.3961071527278758,0.35873302995951817,0.27991819136587254,1.5,0.0,1.0,0.17812960900580924,0.0,1.4401338541967361,0.125,63.125,5.0,0.0,0.0,1.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0168,growing,2022,3,255075.0,-29.50223868221768,13,-13.333333333333334,37.9,0.9325710477310595,0.06742895226894052,0.37539627862568137,0.3373909634421249,4.0,0.0,1.0,-0.07759084754794543,0.24528412494690655,1.0152621271881943,0.3076923076923077,58.30769230769231,3.0,1.0,7.0,3.0,0,Routine Monitoring,
SETUP-0168,growing,2022,4,257760.0,1.0526315789473684,16,6.666666666666667,48.55,0.5655083022967101,0.4344916977032898,0.21135335115831996,0.1841247672253259,3.0,0.0,1.0,-0.08201342908956549,0.20227853468479157,1.02594909694807,0.6875,60.6875,5.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0169,stable,2022,4,42480.0,-13.684852179213655,12,0.0,35.2,0.7528561676082862,0.24714383239171378,0.36629839972258815,0.2922551789077213,8.0,1.0,0.6666666666666666,-0.2882687618531563,0.10082977136199624,0.6229722787601503,0.16666666666666666,58.666666666666664,3.0,1.0,0.0,2.0,0,Routine Monitoring,
SETUP-0169,stable,2023,1,47580.0,12.005649717514125,12,0.0,35.3,0.7177236233711644,0.28227637662883565,0.28664900500127527,0.27784783522488443,5.333333333333333,1.0,0.75,-0.16322920322920323,0.18766051416241983,0.6977641483853095,0.4166666666666667,58.833333333333336,3.0,0.0,0.0,2.0,0,Routine Monitoring,
SETUP-0169,stable,2023,2,53780.0,13.030685161832704,12,0.0,35.4,0.6736435477872815,0.3263564522127184,0.3000454061782765,0.24470063220528077,6.0,1.0,0.8,0.038942270337468596,0.12359308326514812,0.7886875977335425,0.3333333333333333,59.0,3.0,1.0,1.0,1.0,0,Routine Monitoring,
SETUP-0170,declining,2022,2,326700.0,-5.61622464898596,18,-21.73913043478261,44.8,0.8850527701254973,0.11494722987450263,0.35634871760961234,0.4174931129476584,21.0,1.0,0.21536065000972396,-0.05778491171749599,0.0,0.9044227393137657,0.2222222222222222,49.77777777777778,1.0,2.0,8.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0170,declining,2022,3,276030.0,-15.509641873278238,17,-26.08695652173913,42.0,0.8644191935659168,0.13558080643408324,0.4077952393663133,0.3178640002898236,21.0,2.0,0.1435737666731493,-0.11083183154699801,0.04946708612146139,0.7641500114257078,0.058823529411764705,49.411764705882355,1.0,2.0,3.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0170,declining,2022,4,231900.0,-15.987392674709271,15,-34.78260869565217,40.35,0.8683263044415697,0.13167369555843036,0.4146228684278444,0.3548727899956878,21.0,3.0,0.10768032500486198,-0.13326558093447496,0.04780389063896331,0.6419823484752442,0.06666666666666667,53.8,1.0,1.0,14.0,5.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0170,declining,2023,1,174660.0,-24.68305304010349,14,-39.130434782608695,33.4,0.8629517920531318,0.13704820794686817,0.4151087331236951,0.4168098019008359,21.0,4.0,0.08614426000388957,-0.19825818149392146,0.04216294152902394,0.4835215048929976,0.14285714285714285,47.714285714285715,4.0,1.0,17.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0171,volatile,2022,2,521400.0,69.69341925405195,23,53.333333333333336,62.0,0.5345280398925968,0.46547196010740316,0.29087736145713866,0.30429612581511317,0.0,0.0,1.0,0.516834407356455,0.0,2.5544329000963204,0.782608695652174,53.91304347826087,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0171,volatile,2022,3,546795.0,4.87054085155351,20,33.33333333333333,55.05,0.5507025119103137,0.4492974880896863,0.28789088307180316,0.2722043910423468,0.0,0.0,1.0,0.26122446753983225,0.3241143920124922,2.6788475980210347,0.45,55.05,3.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0171,volatile,2022,4,722610.0,32.153732203110856,23,53.333333333333336,59.75,0.46722122583412906,0.5327787741658709,0.24259601948031734,0.23396437912566945,0.0,0.0,1.0,0.2424033573792995,0.26574018636826013,3.5401970808181855,0.5652173913043478,51.95652173913044,5.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION
SETUP-0171,volatile,2023,1,510480.0,-29.356084194793873,22,46.666666666666664,58.0,0.6778761949537689,0.322123805046231,0.3304197198584774,0.2826947186961291,1.2,0.0,1.0,0.024865238334235002,0.2516455157931688,2.500933845111564,0.3181818181818182,52.72727272727273,5.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0172,recovering,2022,2,111300.0,15.57632398753894,15,-6.25,39.8,0.6770465408805031,0.32295345911949686,0.30605499707518835,0.3087151841868823,7.0,1.0,0.5,0.14450867052023122,0.0,1.3114836774780017,0.4,53.06666666666667,2.0,1.0,6.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
